U01,4-20-2016 10:05:37,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
U01,4-20-2016 10:05:40,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:06:11,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:06:28,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:06:29,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:06:36,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:06:38,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:06:44,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
U02,4-20-2016 10:06:47,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:08,-200,-74,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:11,-200,-75,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:20,-200,-75,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:23,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:27,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:29,-200,-74,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:35,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I03,4-20-2016 10:09:37,-200,-68,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:09:49,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:09:51,-200,-76,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:09:56,-200,-78,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:09:58,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:10:10,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:10:11,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:10:14,-200,-64,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,4-20-2016 10:10:16,-200,-64,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:30,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:32,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:34,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:39,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:44,-200,-73,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:46,-200,-200,-81,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:50,-200,-76,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,4-20-2016 10:10:52,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L03,4-20-2016 10:11:13,-200,-77,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L03,4-20-2016 10:11:14,-200,-77,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L03,4-20-2016 10:11:20,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L03,4-20-2016 10:11:22,-200,-78,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L03,4-20-2016 10:11:25,-200,-76,-74,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200
L03,4-20-2016 10:11:26,-200,-79,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M03,4-20-2016 10:11:38,-200,-200,-64,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
M03,4-20-2016 10:11:39,-200,-200,-65,-200,-80,-76,-200,-200,-200,-200,-200,-200,-200
M03,4-20-2016 10:11:48,-200,-200,-63,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200
M03,4-20-2016 10:11:49,-200,-200,-63,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200
M03,4-20-2016 10:11:53,-200,-200,-69,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200
M03,4-20-2016 10:11:57,-200,-200,-73,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200
N03,4-20-2016 10:12:13,-200,-200,-69,-200,-81,-78,-200,-200,-200,-200,-200,-200,-200
N03,4-20-2016 10:12:15,-200,-200,-71,-200,-82,-76,-200,-200,-200,-200,-200,-200,-200
N03,4-20-2016 10:12:18,-200,-200,-74,-81,-200,-75,-200,-200,-200,-200,-200,-200,-200
N03,4-20-2016 10:12:21,-200,-200,-68,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
N03,4-20-2016 10:12:27,-200,-200,-70,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
N03,4-20-2016 10:12:29,-200,-200,-80,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
N03,4-20-2016 10:12:35,-200,-200,-69,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200
N03,4-20-2016 10:12:37,-200,-200,-66,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200
O03,4-20-2016 10:12:51,-200,-200,-73,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200
O03,4-20-2016 10:12:53,-200,-200,-80,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
O03,4-20-2016 10:12:55,-200,-200,-77,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200
O03,4-20-2016 10:12:57,-200,-200,-72,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200
O03,4-20-2016 10:13:09,-200,-200,-73,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
O03,4-20-2016 10:13:11,-200,-200,-70,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200
O03,4-20-2016 10:13:20,-200,-200,-75,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
O03,4-20-2016 10:13:22,-200,-200,-75,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200
O03,4-20-2016 10:13:31,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
O03,4-20-2016 10:13:33,-200,-200,-77,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
P03,4-20-2016 10:14:02,-200,-200,-81,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200
P03,4-20-2016 10:14:05,-200,-200,-79,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
P03,4-20-2016 10:14:36,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P03,4-20-2016 10:14:37,-200,-200,-81,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
P03,4-20-2016 10:14:48,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
P03,4-20-2016 10:14:50,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q03,4-20-2016 10:15:10,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q03,4-20-2016 10:15:12,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q03,4-20-2016 10:15:21,-200,-200,-81,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q03,4-20-2016 10:15:23,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q03,4-20-2016 10:15:33,-200,-200,-78,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q03,4-20-2016 10:15:49,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q03,4-20-2016 10:15:51,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q03,4-20-2016 10:15:59,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q03,4-20-2016 10:16:02,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
R03,4-20-2016 10:16:20,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
R03,4-20-2016 10:16:27,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
R03,4-20-2016 10:16:30,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
R03,4-20-2016 10:16:33,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
R03,4-20-2016 10:16:36,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
R03,4-20-2016 10:16:39,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
R03,4-20-2016 10:16:42,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
R03,4-20-2016 10:16:52,-200,-200,-200,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200
R03,4-20-2016 10:17:00,-200,-200,-200,-75,-200,-200,-78,-200,-200,-200,-200,-200,-200
S03,4-20-2016 10:17:12,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200
S03,4-20-2016 10:17:14,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200
S03,4-20-2016 10:17:17,-200,-200,-200,-69,-200,-200,-79,-200,-200,-200,-200,-200,-200
S03,4-20-2016 10:17:19,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
S03,4-20-2016 10:17:26,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
S03,4-20-2016 10:17:28,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
S03,4-20-2016 10:17:34,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
S03,4-20-2016 10:17:37,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
S03,4-20-2016 10:17:50,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200
S03,4-20-2016 10:17:53,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
T03,4-20-2016 10:18:11,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
T03,4-20-2016 10:18:18,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
T03,4-20-2016 10:18:20,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200
U03,4-20-2016 10:18:34,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
U03,4-20-2016 10:18:40,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
U03,4-20-2016 10:18:42,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
U03,4-20-2016 10:18:45,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
U03,4-20-2016 10:18:53,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200
U03,4-20-2016 10:19:03,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
U03,4-20-2016 10:19:05,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
U04,4-20-2016 10:19:58,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
U04,4-20-2016 10:20:00,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
U04,4-20-2016 10:20:02,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200
U04,4-20-2016 10:20:13,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200
U04,4-20-2016 10:20:14,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
U04,4-20-2016 10:20:18,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
U04,4-20-2016 10:20:22,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
T04,4-20-2016 10:20:33,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
T04,4-20-2016 10:20:35,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200
T04,4-20-2016 10:20:46,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200
T04,4-20-2016 10:20:49,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200
T04,4-20-2016 10:21:18,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
T04,4-20-2016 10:21:19,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
S04,4-20-2016 10:21:48,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200,-200
S04,4-20-2016 10:21:50,-200,-200,-200,-59,-200,-200,-200,-200,-200,-200,-200,-200,-200
S04,4-20-2016 10:21:56,-200,-200,-80,-62,-200,-200,-200,-200,-200,-200,-200,-200,-200
S04,4-20-2016 10:21:58,-200,-200,-79,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200
S04,4-20-2016 10:22:14,-200,-200,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200
S04,4-20-2016 10:22:15,-200,-200,-200,-61,-200,-200,-200,-200,-200,-200,-200,-200,-200
R04,4-20-2016 10:22:24,-200,-200,-80,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
R04,4-20-2016 10:22:25,-200,-200,-79,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
R04,4-20-2016 10:22:28,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
R04,4-20-2016 10:22:33,-200,-200,-75,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200
R04,4-20-2016 10:22:35,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q04,4-20-2016 10:22:49,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q04,4-20-2016 10:22:51,-200,-200,-74,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q04,4-20-2016 10:23:00,-200,-200,-75,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q04,4-20-2016 10:23:02,-200,-79,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q04,4-20-2016 10:23:15,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q04,4-20-2016 10:23:17,-200,-79,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
Q04,4-20-2016 10:23:32,-200,-200,-74,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200
Q04,4-20-2016 10:23:34,-200,-79,-72,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200
Q04,4-20-2016 10:23:42,-200,-78,-71,-81,-200,-200,-80,-200,-200,-200,-200,-200,-200
Q04,4-20-2016 10:23:45,-200,-200,-72,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
P04,4-20-2016 10:23:54,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P04,4-20-2016 10:23:58,-200,-81,-75,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
P04,4-20-2016 10:24:00,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P04,4-20-2016 10:24:07,-200,-200,-66,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
P04,4-20-2016 10:24:11,-200,-200,-74,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200
P04,4-20-2016 10:24:25,-200,-80,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P04,4-20-2016 10:24:28,-200,-81,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P04,4-20-2016 10:24:38,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
P04,4-20-2016 10:24:40,-200,-80,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
O04,4-20-2016 10:24:59,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
O04,4-20-2016 10:25:02,-200,-78,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
O04,4-20-2016 10:25:04,-200,-77,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
O04,4-20-2016 10:25:07,-200,-80,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
O04,4-20-2016 10:25:27,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
O04,4-20-2016 10:25:29,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
O04,4-20-2016 10:25:36,-200,-77,-66,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
O04,4-20-2016 10:25:38,-200,-81,-61,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200
O04,4-20-2016 10:25:41,-200,-77,-62,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
O04,4-20-2016 10:25:42,-200,-73,-56,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
O04,4-20-2016 10:25:47,-200,-77,-63,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
O04,4-20-2016 10:25:48,-200,-77,-60,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
N04,4-20-2016 10:26:01,-200,-81,-60,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
N04,4-20-2016 10:26:02,-200,-81,-60,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
N04,4-20-2016 10:26:11,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
N04,4-20-2016 10:26:17,-200,-76,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
N04,4-20-2016 10:26:20,-200,-75,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M04,4-20-2016 10:26:28,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M04,4-20-2016 10:26:30,-200,-71,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M04,4-20-2016 10:26:35,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M04,4-20-2016 10:26:36,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M04,4-20-2016 10:26:44,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M04,4-20-2016 10:26:45,-200,-81,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M04,4-20-2016 10:26:55,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M04,4-20-2016 10:26:57,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M04,4-20-2016 10:27:01,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M04,4-20-2016 10:27:02,-200,-72,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L04,4-20-2016 10:27:12,-200,-72,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L04,4-20-2016 10:27:14,-200,-71,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L04,4-20-2016 10:27:17,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L04,4-20-2016 10:27:19,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L04,4-20-2016 10:27:23,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L04,4-20-2016 10:27:26,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L04,4-20-2016 10:27:29,-200,-70,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
L04,4-20-2016 10:27:31,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,4-20-2016 10:27:42,-200,-67,-81,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
K04,4-20-2016 10:27:44,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,4-20-2016 10:27:49,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,4-20-2016 10:27:51,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,4-20-2016 10:27:57,-200,-62,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,4-20-2016 10:28:00,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,4-20-2016 10:28:05,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,4-20-2016 10:28:08,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,4-20-2016 10:28:12,-200,-68,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,4-20-2016 10:28:15,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,4-20-2016 10:28:21,-200,-66,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,4-20-2016 10:28:25,-200,-66,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,4-20-2016 10:28:38,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,4-20-2016 10:28:40,-200,-70,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,4-20-2016 10:28:45,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,4-20-2016 10:28:47,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,4-20-2016 10:29:02,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,4-20-2016 10:29:05,-200,-76,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,4-20-2016 10:29:27,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,4-20-2016 10:29:29,-200,-75,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I04,4-20-2016 10:29:44,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I04,4-20-2016 10:29:45,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I04,4-20-2016 10:29:54,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I04,4-20-2016 10:29:56,-200,-70,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I04,4-20-2016 10:30:05,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
I04,4-20-2016 10:31:00,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M01,4-20-2016 9:41:28,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M01,4-20-2016 9:41:45,-200,-200,-75,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200
M01,4-20-2016 9:41:48,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M01,4-20-2016 9:41:53,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M01,4-20-2016 9:41:56,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M02,4-20-2016 9:42:26,-200,-200,-79,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
M02,4-20-2016 9:42:29,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
M02,4-20-2016 9:42:36,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
M02,4-20-2016 9:42:43,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200
M02,4-20-2016 9:42:48,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
M02,4-20-2016 9:42:57,-200,-200,-74,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
M02,4-20-2016 9:42:59,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
N01,4-20-2016 9:43:47,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
N01,4-20-2016 9:43:49,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
N01,4-20-2016 9:43:55,-200,-81,-78,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200
N01,4-20-2016 9:43:56,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200
N01,4-20-2016 9:44:07,-200,-200,-78,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200
N01,4-20-2016 9:44:11,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
N02,4-20-2016 9:44:29,-200,-200,-78,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
N02,4-20-2016 9:44:34,-200,-200,-75,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200
N02,4-20-2016 9:44:40,-200,-200,-77,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
N02,4-20-2016 9:44:44,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
